Impedance,Resistance,Reactance,HT
111.23,-85.37,1.70E-12,1
68.68,-120.82,1.20E-12,1
63.39,-121.01,1.20E-12,1
68.14,-120.05,1.21E-12,1
70.37,-117.85,1.23E-12,1
70.02,-118.59,1.22E-12,1
81.93,-108.81,1.33E-12,1
65.18,-119.32,1.22E-12,1
57.98,-122.74,1.18E-12,1
68.50,-117.99,1.23E-12,1
68.37,-116.92,1.24E-12,1
67.14,-116.85,1.24E-12,1
67.07,-115.31,1.26E-12,1
62.59,-117.72,1.23E-12,1
63.95,-119.71,1.21E-12,1
68.38,-116.51,1.24E-12,1
67.03,-116.40,1.24E-12,1
111.72,-9.57,1.51E-11,1
64.09,-117.22,1.24E-12,1
53.82,-118.12,1.23E-12,1
63.42,-116.69,1.24E-12,1
65.36,-114.92,1.26E-12,1
64.31,-114.72,1.26E-12,1
69.65,-109.18,1.33E-12,1
60.53,-116.14,1.25E-12,1
56.11,-118.02,1.23E-12,1
64.67,-114.60,1.26E-12,1
63.98,-113.62,1.27E-12,1
62.95,-113.89,1.27E-12,1
60.83,-113.35,1.28E-12,1
58.31,-114.86,1.26E-12,1
60.15,-114.43,1.26E-12,1
62.91,-112.56,1.28E-12,1
61.58,-111.97,1.29E-12,1
95.19,-86.20,1.68E-12,1
58.54,-112.85,1.28E-12,1
49.46,-116.32,1.24E-12,1
59.77,-112.73,1.28E-12,1
61.04,-112.08,1.29E-12,1
59.82,-111.56,1.29E-12,1
62.06,-108.66,1.33E-12,1
55.69,-111.68,1.29E-12,1
53.83,-113.91,1.27E-12,1
60.08,-110.62,1.30E-12,1
59.04,-109.86,1.31E-12,1
76.90,-102.87,1.40E-12,1
56.21,-110.42,1.31E-12,1
53.35,-109.94,1.31E-12,1
55.66,-110.07,1.31E-12,1
58.72,-109.26,1.32E-12,1
57.22,-108.87,1.32E-12,1
72.21,-100.01,1.44E-12,1
54.16,-109.77,1.31E-12,1
47.49,-112.64,1.28E-12,1
56.52,-108.96,1.32E-12,1
57.03,-108.19,1.33E-12,1
56.02,-108.14,1.33E-12,1
56.01,-106.05,1.36E-12,1
52.47,-108.88,1.32E-12,1
52.14,-109.11,1.32E-12,1
56.19,-107.24,1.34E-12,1
55.38,-106.55,1.35E-12,1
105.71,-40.58,3.55E-12,1
52.69,-106.99,1.35E-12,1
46.28,-107.26,1.34E-12,1
52.36,-106.71,1.35E-12,1
54.41,-105.65,1.36E-12,1
53.83,-105.82,1.36E-12,1
60.39,-100.77,1.43E-12,1
50.00,-105.74,1.36E-12,1
45.91,-108.01,1.33E-12,1
53.17,-104.90,1.37E-12,1
53.10,-104.37,1.38E-12,1
52.26,-104.46,1.38E-12,1
51.58,-104.49,1.38E-12,1
48.63,-105.15,1.37E-12,1
50.21,-105.77,1.36E-12,1
52.83,-103.77,1.38E-12,1
51.87,-103.38,1.39E-12,1
92.84,-69.13,2.08E-12,1
49.43,-103.65,1.39E-12,1
41.44,-106.98,1.34E-12,1
49.47,-103.45,1.39E-12,1
50.90,-102.91,1.39E-12,1
50.30,-102.92,1.39E-12,1
53.23,-99.69,1.44E-12,1
46.93,-102.95,1.39E-12,1
45.06,-104.92,1.37E-12,1
50.44,-102.15,1.40E-12,1
50.13,-101.73,1.41E-12,1
53.46,-101.08,1.42E-12,1
47.68,-101.89,1.41E-12,1
45.89,-101.75,1.41E-12,1
47.43,-101.93,1.41E-12,1
49.19,-100.00,1.43E-12,1
48.58,-100.59,1.42E-12,1
65.00,-90.96,1.58E-12,1
45.80,-100.95,1.42E-12,1
39.26,-102.27,1.40E-12,1
47.43,-100.57,1.42E-12,1
48.07,-99.93,1.43E-12,1
47.02,-99.37,1.44E-12,1
48.29,-97.72,1.47E-12,1
43.99,-99.59,1.44E-12,1
43.68,-101.14,1.42E-12,1
47.30,-98.26,1.46E-12,1
46.95,-98.24,1.46E-12,1
85.74,-68.05,2.10E-12,1
44.80,-98.45,1.45E-12,1
40.58,-98.43,1.45E-12,1
44.65,-98.64,1.45E-12,1
46.19,-97.23,1.47E-12,1
45.86,-97.53,1.47E-12,1
53.44,-93.25,1.53E-12,1
42.49,-96.89,1.48E-12,1
38.41,-99.80,1.43E-12,1
45.01,-96.82,1.48E-12,1
45.35,-96.62,1.48E-12,1
44.25,-95.88,1.49E-12,1
44.33,-95.45,1.50E-12,1
41.70,-96.95,1.47E-12,1
42.50,-97.97,1.46E-12,1
45.08,-96.05,1.49E-12,1
44.42,-95.50,1.50E-12,1
92.06,-37.11,3.85E-12,1
42.14,-95.15,1.50E-12,1
35.24,-97.11,1.47E-12,1
42.22,-95.18,1.50E-12,1
43.71,-94.68,1.51E-12,1
43.00,-93.96,1.52E-12,1
46.53,-91.22,1.56E-12,1
40.43,-94.63,1.51E-12,1
37.71,-95.66,1.49E-12,1
43.16,-93.93,1.52E-12,1
42.92,-93.40,1.53E-12,1
42.22,-93.33,1.53E-12,1
40.92,-92.97,1.53E-12,1
39.34,-93.76,1.52E-12,1
40.46,-93.57,1.52E-12,1
42.39,-92.77,1.54E-12,1
41.81,-92.32,1.54E-12,1
60.51,-81.31,1.75E-12,1
39.35,-92.25,1.54E-12,1
33.65,-94.58,1.51E-12,1
40.43,-92.46,1.54E-12,1
41.00,-91.73,1.55E-12,1
40.35,-91.40,1.56E-12,1
41.99,-89.69,1.59E-12,1
37.97,-91.35,1.56E-12,1
36.65,-92.82,1.53E-12,1
40.84,-91.42,1.56E-12,1
40.38,-90.89,1.57E-12,1
60.93,-80.50,1.77E-12,1
38.45,-90.45,1.57E-12,1
36.03,-90.60,1.57E-12,1
38.04,-90.52,1.57E-12,1
39.58,-89.74,1.58E-12,1
39.33,-89.83,1.58E-12,1
47.76,-84.94,1.67E-12,1
36.96,-89.93,1.58E-12,1
32.48,-91.36,1.56E-12,1
38.77,-89.79,1.58E-12,1
38.96,-89.19,1.59E-12,1
38.36,-88.80,1.60E-12,1
38.56,-87.57,1.62E-12,1
35.85,-89.06,1.59E-12,1
35.69,-89.29,1.59E-12,1
38.67,-88.43,1.61E-12,1
37.94,-88.02,1.61E-12,1
82.44,-37.26,3.81E-12,1
36.82,-88.48,1.60E-12,1
31.30,-88.72,1.60E-12,1
36.52,-88.44,1.60E-12,1
37.27,-86.80,1.63E-12,1
37.14,-87.19,1.63E-12,1
41.06,-84.01,1.69E-12,1
34.85,-87.16,1.63E-12,1
31.63,-87.99,1.61E-12,1
36.84,-86.57,1.64E-12,1
36.65,-86.08,1.65E-12,1
36.24,-86.28,1.64E-12,1
35.18,-85.69,1.65E-12,1
33.68,-86.55,1.64E-12,1
34.18,-85.69,1.65E-12,1
36.30,-85.08,1.66E-12,1
35.99,-85.26,1.66E-12,1
59.04,-71.74,1.97E-12,1
33.91,-85.05,1.66E-12,1
28.61,-86.68,1.63E-12,1
34.18,-84.67,1.67E-12,1
35.09,-84.37,1.68E-12,1
34.82,-84.49,1.67E-12,1
36.51,-82.03,1.72E-12,1
32.61,-84.22,1.68E-12,1
31.38,-85.37,1.66E-12,1
34.77,-83.37,1.70E-12,1
34.48,-83.22,1.70E-12,1
41.51,-81.27,1.74E-12,1
33.24,-83.59,1.69E-12,1
31.74,-83.18,1.70E-12,1
33.00,-83.70,1.69E-12,1
34.18,-82.40,1.71E-12,1
33.76,-82.32,1.72E-12,1
43.24,-77.39,1.83E-12,1
31.79,-82.27,1.72E-12,1
27.81,-84.00,1.68E-12,1
33.00,-82.16,1.72E-12,1
33.31,-81.53,1.73E-12,1
32.85,-81.41,1.73E-12,1
33.55,-80.13,1.76E-12,1
31.12,-81.89,1.72E-12,1
30.44,-82.19,1.72E-12,1
33.26,-81.15,1.74E-12,1
32.51,-80.33,1.76E-12,1
67.91,-53.92,2.62E-12,1
31.31,-80.80,1.75E-12,1
28.12,-80.81,1.75E-12,1
31.51,-80.79,1.75E-12,1
32.49,-80.25,1.76E-12,1
31.95,-79.61,1.77E-12,1
36.47,-76.91,1.83E-12,1
30.20,-79.84,1.77E-12,1
27.23,-80.78,1.74E-12,1
31.68,-79.07,1.78E-12,1
31.74,-78.91,1.79E-12,1
31.41,-78.89,1.79E-12,1
31.21,-78.45,1.80E-12,1
29.32,-78.68,1.79E-12,1
29.91,-79.04,1.78E-12,1
31.43,-77.89,1.81E-12,1
30.95,-77.60,1.81E-12,1
59.86,-58.21,2.42E-12,1
29.70,-77.78,1.81E-12,1
24.85,-79.44,1.77E-12,1
29.60,-77.77,1.81E-12,1
30.54,-77.19,1.82E-12,1
30.28,-77.22,1.82E-12,1
32.30,-75.05,1.87E-12,1
28.47,-77.10,1.82E-12,1
26.78,-78.15,1.80E-12,1
30.16,-76.60,1.84E-12,1
29.97,-76.32,1.84E-12,1
30.71,-75.82,1.85E-12,1
28.76,-76.16,1.85E-12,1
27.85,-76.23,1.84E-12,1
28.33,-76.01,1.85E-12,1
29.90,-75.97,1.85E-12,1
29.35,-75.32,1.86E-12,1
40.22,-70.12,2.00E-12,1
28.15,-75.82,1.85E-12,1
24.23,-77.05,1.82E-12,1
28.59,-75.26,1.87E-12,1
29.16,-74.63,1.88E-12,1
29.07,-75.03,1.87E-12,1
29.69,-73.56,1.91E-12,1
27.26,-74.96,1.87E-12,1
26.58,-75.64,1.85E-12,1
29.03,-74.34,1.89E-12,1
28.80,-73.87,1.90E-12,1
49.76,-62.32,2.25E-12,1
27.72,-73.80,1.90E-12,1
25.63,-73.75,1.90E-12,1
27.49,-73.58,1.91E-12,1
28.72,-73.36,1.91E-12,1
28.25,-72.88,1.92E-12,1
33.24,-70.06,2.00E-12,1
26.86,-72.92,1.92E-12,1
23.97,-73.93,1.89E-12,1
28.00,-72.72,1.93E-12,1
28.31,-72.50,1.93E-12,1
27.72,-72.01,1.94E-12,1
27.98,-71.37,1.96E-12,1
26.26,-72.16,1.94E-12,1
26.29,-72.60,1.93E-12,1
27.91,-71.60,1.95E-12,1
27.70,-71.23,1.96E-12,1
62.79,-34.35,4.07E-12,1
26.52,-71.40,1.96E-12,1
22.36,-72.26,1.94E-12,1
26.51,-71.29,1.96E-12,1
27.38,-70.78,1.98E-12,1
26.85,-70.42,1.99E-12,1
29.29,-68.55,2.04E-12,1
25.46,-70.60,1.98E-12,1
23.87,-71.72,1.95E-12,1
26.89,-69.98,2.00E-12,1
26.97,-69.79,2.00E-12,1
26.49,-69.55,2.01E-12,1
25.99,-69.62,2.01E-12,1
24.95,-69.76,2.00E-12,1
25.80,-69.89,2.00E-12,1
26.68,-68.86,2.03E-12,1
26.60,-69.09,2.02E-12,1
38.68,-62.19,2.25E-12,1
25.29,-68.91,2.03E-12,1
21.93,-70.49,1.98E-12,1
25.90,-69.12,2.02E-12,1
26.27,-68.35,2.04E-12,1
26.03,-68.48,2.04E-12,1
27.06,-67.23,2.07E-12,1
24.57,-68.44,2.04E-12,1
23.76,-69.17,2.02E-12,1
26.08,-67.84,2.06E-12,1
25.86,-67.78,2.06E-12,1
35.42,-64.14,2.17E-12,1
24.88,-67.83,2.06E-12,1
23.57,-67.54,2.06E-12,1
24.81,-67.82,2.05E-12,1
25.75,-67.28,2.07E-12,1
25.27,-66.88,2.08E-12,1
30.92,-63.79,2.18E-12,1
24.27,-67.16,2.07E-12,1
21.58,-68.27,2.04E-12,1
24.96,-66.61,2.09E-12,1
25.51,-66.51,2.09E-12,1
24.96,-66.09,2.11E-12,1
25.50,-65.51,2.12E-12,1
23.68,-66.15,2.10E-12,1
23.69,-66.77,2.08E-12,1
25.34,-65.80,2.11E-12,1
25.33,-65.87,2.11E-12,1
53.01,-41.57,3.35E-12,1
24.17,-65.55,2.12E-12,1
21.45,-65.94,2.11E-12,1
24.08,-65.55,2.12E-12,1
24.97,-65.05,2.14E-12,1
24.60,-64.87,2.14E-12,1
27.28,-62.79,2.21E-12,1
23.26,-64.80,2.14E-12,1
21.67,-66.02,2.10E-12,1
24.58,-64.51,2.15E-12,1
24.54,-64.16,2.17E-12,1
24.18,-64.02,2.17E-12,1
23.74,-63.81,2.18E-12,1
22.70,-64.17,2.16E-12,1
23.30,-64.27,2.16E-12,1
24.51,-63.66,2.18E-12,1
24.01,-63.11,2.20E-12,1
38.73,-54.18,2.56E-12,1
23.09,-63.35,2.19E-12,1
19.98,-64.65,2.15E-12,1
23.32,-63.20,2.20E-12,1
23.92,-62.68,2.21E-12,1
23.78,-62.76,2.21E-12,1
25.07,-61.75,2.25E-12,1
22.47,-62.86,2.21E-12,1
21.62,-63.61,2.18E-12,1
23.80,-62.35,2.22E-12,1
23.74,-62.07,2.23E-12,1
26.38,-61.45,2.26E-12,1
22.67,-61.95,2.24E-12,1
22.13,-61.78,2.24E-12,1
22.72,-62.05,2.23E-12,1
23.71,-61.59,2.25E-12,1
23.45,-61.32,2.26E-12,1
29.36,-57.76,2.40E-12,1
22.28,-61.37,2.26E-12,1
20.10,-62.86,2.20E-12,1
23.06,-61.18,2.26E-12,1
23.24,-60.73,2.28E-12,1
23.22,-60.63,2.28E-12,1
23.68,-59.92,2.31E-12,1
22.03,-61.00,2.27E-12,1
21.64,-61.21,2.26E-12,1
23.35,-60.36,2.29E-12,1
22.95,-59.87,2.31E-12,1
41.62,-47.22,2.93E-12,1
22.17,-60.07,2.30E-12,1
20.57,-60.44,2.29E-12,1
22.26,-60.12,2.30E-12,1
23.01,-59.74,2.31E-12,1
22.79,-59.58,2.32E-12,1
25.91,-57.78,2.39E-12,1
21.56,-59.83,2.31E-12,1
20.00,-60.82,2.27E-12,1
22.62,-59.30,2.33E-12,1
22.73,-59.13,2.34E-12,1
22.66,-59.09,2.34E-12,1
22.29,-58.53,2.36E-12,1
21.37,-59.20,2.33E-12,1
21.65,-59.40,2.32E-12,1
22.59,-58.39,2.36E-12,1
22.46,-58.31,2.37E-12,1
41.40,-43.58,3.17E-12,1
21.77,-58.65,2.35E-12,1
18.71,-59.72,2.31E-12,1
21.72,-58.30,2.37E-12,1
22.37,-57.94,2.38E-12,1
22.26,-57.87,2.38E-12,1
23.58,-56.53,2.44E-12,1
21.29,-58.16,2.37E-12,1
20.07,-58.71,2.35E-12,1
22.31,-57.76,2.39E-12,1
22.13,-57.24,2.41E-12,1
22.31,-57.38,2.40E-12,1
21.37,-57.33,2.40E-12,1
20.78,-57.73,2.39E-12,1
21.43,-57.66,2.39E-12,1
22.14,-56.93,2.42E-12,1
21.83,-56.73,2.43E-12,1
28.78,-52.57,2.62E-12,1
21.09,-57.22,2.41E-12,1
18.73,-58.35,2.36E-12,1
21.47,-56.94,2.42E-12,1
21.77,-56.44,2.44E-12,1
21.55,-56.35,2.44E-12,1
22.07,-55.40,2.48E-12,1
20.46,-56.54,2.43E-12,1
20.13,-57.13,2.41E-12,1
21.62,-56.00,2.46E-12,1
21.39,-55.73,2.47E-12,1
31.60,-49.72,2.77E-12,1
20.69,-56.13,2.45E-12,1
19.57,-55.95,2.46E-12,1
20.58,-55.80,2.46E-12,1
21.31,-55.34,2.48E-12,1
21.27,-55.25,2.49E-12,1
24.31,-52.85,2.60E-12,1
20.31,-55.44,2.48E-12,1
18.76,-56.74,2.42E-12,1
21.12,-55.20,2.49E-12,1
21.24,-54.87,2.50E-12,1
21.00,-54.77,2.51E-12,1
21.25,-54.42,2.52E-12,1
20.04,-54.99,2.50E-12,1
20.13,-55.35,2.48E-12,1
21.11,-54.47,2.52E-12,1
20.86,-54.27,2.53E-12,1
41.81,-32.68,4.20E-12,1
20.28,-54.48,2.52E-12,1
17.94,-55.32,2.48E-12,1
20.44,-54.54,2.51E-12,1
20.86,-53.97,2.54E-12,1
20.71,-53.88,2.54E-12,1
22.13,-52.41,2.62E-12,1
19.60,-54.00,2.54E-12,1
18.51,-54.72,2.50E-12,1
20.68,-53.67,2.55E-12,1
20.54,-53.30,2.57E-12,1
20.46,-53.36,2.57E-12,1
20.00,-53.39,2.57E-12,1
19.50,-53.91,2.54E-12,1
19.95,-53.69,2.55E-12,1
20.56,-52.92,2.59E-12,1
20.34,-52.82,2.59E-12,1
28.29,-47.32,2.89E-12,1
19.32,-52.77,2.59E-12,1
17.30,-54.26,2.52E-12,1
19.64,-52.71,2.60E-12,1
20.23,-52.54,2.60E-12,1
19.80,-52.27,2.62E-12,1
20.44,-51.40,2.66E-12,1
18.88,-52.51,2.60E-12,1
18.46,-53.14,2.57E-12,1
19.94,-52.18,2.62E-12,1
19.70,-51.88,2.64E-12,1
24.15,-50.16,2.73E-12,1
19.13,-51.99,2.63E-12,1
18.37,-51.82,2.64E-12,1
19.07,-51.94,2.63E-12,1
19.85,-51.70,2.64E-12,1
19.54,-51.49,2.65E-12,1
23.06,-48.76,2.80E-12,1
18.65,-51.64,2.65E-12,1
16.99,-52.69,2.59E-12,1
19.34,-51.45,2.65E-12,1
19.53,-51.27,2.66E-12,1
19.11,-50.94,2.68E-12,1
19.43,-50.36,2.71E-12,1
18.32,-51.21,2.66E-12,1
18.28,-51.61,2.64E-12,1
19.43,-50.86,2.68E-12,1
19.21,-50.63,2.69E-12,1
35.00,-36.62,3.72E-12,1
18.51,-50.80,2.68E-12,1
17.01,-51.34,2.66E-12,1
18.54,-50.80,2.68E-12,1
19.03,-50.45,2.70E-12,1
18.82,-50.35,2.71E-12,1
20.54,-48.77,2.79E-12,1
17.92,-50.49,2.70E-12,1
16.78,-51.22,2.66E-12,1
18.65,-50.02,2.72E-12,1
18.71,-49.94,2.73E-12,1
18.57,-49.88,2.73E-12,1
18.03,-49.67,2.74E-12,1
17.53,-50.16,2.71E-12,1
17.91,-49.97,2.72E-12,1
18.70,-49.55,2.75E-12,1
18.53,-49.53,2.75E-12,1
25.22,-44.27,3.07E-12,1
17.66,-49.56,2.75E-12,1
15.69,-50.77,2.68E-12,1
17.84,-49.33,2.76E-12,1
18.04,-48.97,2.78E-12,1
18.15,-49.25,2.76E-12,1
18.66,-48.16,2.82E-12,1
17.23,-49.32,2.76E-12,1
16.75,-49.76,2.73E-12,1
18.06,-48.89,2.78E-12,1
18.01,-48.79,2.79E-12,1
21.47,-46.67,2.91E-12,1
17.26,-48.66,2.79E-12,1
16.62,-48.38,2.81E-12,1
17.20,-48.67,2.79E-12,1
17.83,-48.39,2.81E-12,1
17.57,-48.17,2.82E-12,1
20.51,-45.59,2.98E-12,1
16.89,-48.38,2.81E-12,1
15.24,-49.15,2.76E-12,1
17.42,-48.21,2.82E-12,1
17.50,-47.81,2.84E-12,1
17.31,-47.75,2.84E-12,1
17.57,-47.18,2.88E-12,1
16.51,-47.86,2.84E-12,1
16.55,-48.26,2.81E-12,1
17.37,-47.38,2.86E-12,1
17.24,-47.23,2.87E-12,1
30.81,-34.92,3.88E-12,1
16.72,-47.28,2.87E-12,1
15.30,-47.67,2.84E-12,1
16.70,-47.33,2.86E-12,1
17.19,-46.96,2.89E-12,1
17.03,-46.85,2.89E-12,1
18.63,-45.42,2.98E-12,1
16.24,-46.99,2.88E-12,1
15.24,-47.81,2.83E-12,1
16.83,-46.64,2.90E-12,1
16.80,-46.47,2.92E-12,1
16.66,-46.48,2.91E-12,1
16.33,-46.11,2.94E-12,1
15.78,-46.52,2.91E-12,1
16.06,-46.60,2.91E-12,1
16.63,-46.00,2.94E-12,1
16.43,-45.97,2.94E-12,1
24.76,-38.84,3.48E-12,1
15.82,-45.93,2.95E-12,1
14.00,-47.20,2.87E-12,1
15.91,-46.01,2.94E-12,1
16.35,-45.73,2.96E-12,1
16.16,-45.66,2.96E-12,1
16.94,-44.62,3.03E-12,1
15.46,-45.66,2.96E-12,1
14.97,-46.33,2.92E-12,1
16.25,-45.41,2.98E-12,1
16.15,-45.24,2.99E-12,1
17.00,-44.83,3.01E-12,1
15.62,-45.11,3.00E-12,1
15.21,-45.03,3.00E-12,1
15.54,-45.32,2.98E-12,1
16.13,-44.95,3.00E-12,1
15.78,-44.69,3.02E-12,1
19.13,-41.64,3.24E-12,1
15.11,-44.66,3.02E-12,1
13.75,-45.83,2.95E-12,1
15.45,-44.59,3.03E-12,1
15.68,-44.40,3.04E-12,1
15.50,-44.39,3.04E-12,1
15.76,-43.50,3.10E-12,1
14.79,-44.35,3.04E-12,1
14.62,-44.78,3.01E-12,1
15.48,-44.04,3.06E-12,1
15.29,-43.87,3.07E-12,1
23.78,-36.82,3.66E-12,1
14.78,-43.73,3.08E-12,1
13.87,-43.96,3.07E-12,1
14.74,-43.79,3.08E-12,1
15.19,-43.43,3.10E-12,1
15.06,-43.29,3.11E-12,1
16.84,-41.64,3.24E-12,1
14.52,-43.33,3.11E-12,1
13.43,-44.27,3.04E-12,1
15.07,-43.29,3.11E-12,1
14.99,-42.96,3.14E-12,1
14.88,-42.89,3.14E-12,1
14.97,-42.54,3.17E-12,1
14.30,-42.98,3.13E-12,1
14.25,-43.13,3.12E-12,1
14.88,-42.62,3.16E-12,1
14.83,-42.57,3.16E-12,1
25.88,-31.05,4.33E-12,1
14.32,-42.39,3.17E-12,1
12.55,-43.57,3.09E-12,1
14.16,-42.49,3.17E-12,1
14.54,-42.16,3.19E-12,1
14.45,-42.12,3.19E-12,1
15.39,-40.94,3.28E-12,1
13.79,-42.09,3.19E-12,1
13.20,-42.88,3.14E-12,1
14.34,-41.90,3.21E-12,1
14.25,-41.67,3.22E-12,1
14.21,-41.67,3.22E-12,1
13.89,-41.50,3.24E-12,1
13.40,-41.64,3.23E-12,1
13.73,-41.69,3.22E-12,1
14.17,-41.27,3.25E-12,1
13.92,-41.07,3.27E-12,1
17.92,-37.65,3.57E-12,1
13.60,-41.14,3.26E-12,1
12.02,-42.17,3.18E-12,1
13.63,-41.08,3.27E-12,1
13.92,-40.89,3.28E-12,1
13.61,-40.68,3.30E-12,1
14.13,-39.95,3.36E-12,1
13.20,-40.74,3.29E-12,1
12.82,-41.12,3.26E-12,1
13.73,-40.37,3.32E-12,1
13.72,-40.37,3.32E-12,1
17.94,-36.95,3.63E-12,1
13.22,-40.03,3.35E-12,1
12.61,-40.07,3.35E-12,1
13.17,-40.19,3.34E-12,1
13.50,-39.80,3.37E-12,1
13.38,-39.65,3.38E-12,1
15.30,-37.82,3.54E-12,1
12.93,-39.67,3.38E-12,1
11.89,-40.60,3.30E-12,1
13.17,-39.55,3.39E-12,1
13.18,-39.20,3.42E-12,1
13.06,-39.24,3.41E-12,1
13.38,-38.80,3.45E-12,1
12.59,-39.27,3.41E-12,1
12.43,-39.60,3.38E-12,1
13.03,-38.99,3.43E-12,1
12.94,-38.86,3.44E-12,1
23.15,-27.01,4.95E-12,1
12.59,-38.81,3.45E-12,1
11.31,-39.51,3.39E-12,1
12.36,-38.89,3.44E-12,1
12.59,-38.50,3.47E-12,1
12.60,-38.59,3.47E-12,1
13.56,-37.27,3.59E-12,1
12.23,-38.56,3.47E-12,1
11.38,-39.16,3.41E-12,1
12.51,-38.23,3.50E-12,1
12.55,-38.15,3.50E-12,1
12.32,-38.01,3.52E-12,1
12.21,-37.84,3.53E-12,1
11.93,-38.16,3.50E-12,1
12.06,-38.16,3.50E-12,1
12.44,-37.65,3.55E-12,1
12.32,-37.58,3.55E-12,1
16.91,-33.31,4.01E-12,1
12.04,-37.55,3.56E-12,1
10.70,-38.63,3.46E-12,1
12.06,-37.60,3.55E-12,1
12.08,-37.16,3.59E-12,1
12.14,-37.23,3.58E-12,1
12.71,-36.43,3.66E-12,1
11.57,-37.12,3.59E-12,1
11.10,-37.53,3.55E-12,1
11.97,-36.84,3.62E-12,1
11.96,-36.78,3.63E-12,1
13.39,-35.58,3.75E-12,1
11.63,-36.56,3.65E-12,1
11.26,-36.48,3.65E-12,1
11.54,-36.70,3.63E-12,1
11.85,-36.35,3.67E-12,1
11.60,-36.13,3.69E-12,1
13.72,-34.13,3.90E-12,1
11.28,-36.16,3.68E-12,1
10.17,-37.01,3.60E-12,1
11.43,-36.00,3.70E-12,1
11.52,-35.79,3.72E-12,1
11.35,-35.69,3.73E-12,1
11.75,-35.22,3.78E-12,1
11.12,-35.77,3.72E-12,1
10.82,-36.00,3.70E-12,1
11.49,-35.45,3.75E-12,1
11.40,-35.34,3.77E-12,1
18.42,-27.77,4.79E-12,1
11.20,-35.19,3.78E-12,1
10.21,-35.53,3.74E-12,1
11.00,-35.21,3.78E-12,1
11.36,-35.00,3.80E-12,1
11.28,-34.87,3.81E-12,1
12.41,-33.61,3.96E-12,1
10.92,-34.81,3.82E-12,1
10.25,-35.60,3.73E-12,1
11.21,-34.63,3.84E-12,1
11.29,-34.58,3.84E-12,1
11.14,-34.39,3.86E-12,1
11.13,-34.16,3.89E-12,1
10.77,-34.46,3.86E-12,1
10.71,-34.53,3.85E-12,1
11.06,-34.03,3.90E-12,1
10.98,-33.98,3.91E-12,1
16.27,-28.13,4.72E-12,1
10.59,-33.83,3.92E-12,1
9.44,-34.99,3.79E-12,1
10.47,-33.89,3.92E-12,1
10.60,-33.53,3.96E-12,1
10.56,-33.53,3.96E-12,1
11.11,-32.68,4.06E-12,1
10.14,-33.52,3.96E-12,1
9.66,-33.97,3.91E-12,1
10.40,-33.22,3.99E-12,1
10.45,-33.12,4.00E-12,1
10.69,-32.95,4.02E-12,1
10.19,-32.98,4.02E-12,1
9.99,-32.99,4.02E-12,1
10.08,-33.05,4.01E-12,1
10.32,-32.64,4.06E-12,1
10.22,-32.57,4.07E-12,1
12.51,-30.26,4.38E-12,1
10.07,-32.60,4.06E-12,1
8.91,-33.29,3.98E-12,1
10.06,-32.44,4.08E-12,1
10.09,-32.17,4.12E-12,1
10.11,-32.15,4.12E-12,1
10.53,-31.67,4.18E-12,1
9.87,-32.20,4.11E-12,1
9.58,-32.42,4.08E-12,1
10.07,-31.79,4.16E-12,1
10.16,-31.80,4.16E-12,1
14.14,-27.48,4.81E-12,1
9.92,-31.71,4.17E-12,1
9.34,-31.87,4.15E-12,1
9.80,-31.69,4.17E-12,1
10.03,-31.36,4.22E-12,1
10.04,-31.38,4.21E-12,1
11.10,-29.97,4.41E-12,1
9.75,-31.34,4.22E-12,1
8.95,-32.00,4.13E-12,1
9.81,-31.06,4.25E-12,1
9.75,-30.84,4.29E-12,1
9.74,-30.85,4.28E-12,1
9.95,-30.58,4.32E-12,1
9.50,-30.88,4.28E-12,1
9.38,-31.01,4.26E-12,1
9.70,-30.52,4.33E-12,1
9.61,-30.38,4.35E-12,1
16.50,-20.64,6.40E-12,1
9.46,-30.36,4.35E-12,1
8.35,-31.15,4.24E-12,1
9.37,-30.38,4.35E-12,1
9.51,-30.06,4.39E-12,1
9.44,-30.01,4.40E-12,1
10.11,-29.14,4.53E-12,1
9.27,-30.07,4.39E-12,1
8.66,-30.43,4.33E-12,1
9.42,-29.72,4.44E-12,1
9.44,-29.65,4.45E-12,1
9.33,-29.56,4.46E-12,1
9.32,-29.51,4.47E-12,1
9.06,-29.66,4.44E-12,1
9.14,-29.63,4.45E-12,1
9.34,-29.19,4.51E-12,1
9.29,-29.15,4.52E-12,1
11.63,-26.35,5.00E-12,1
9.10,-29.14,4.52E-12,1
8.22,-29.95,4.40E-12,1
9.08,-29.01,4.54E-12,1
9.14,-28.74,4.58E-12,1
9.11,-28.71,4.59E-12,1
9.53,-28.21,4.67E-12,1
8.93,-28.77,4.58E-12,1
8.63,-29.03,4.53E-12,1
9.09,-28.41,4.63E-12,1
9.01,-28.28,4.65E-12,1
10.88,-26.38,4.99E-12,1
8.92,-28.23,4.66E-12,1
8.63,-28.29,4.65E-12,1
8.77,-28.22,4.66E-12,1
9.01,-27.95,4.71E-12,1
8.90,-27.86,4.72E-12,1
10.09,-26.38,4.98E-12,1
8.59,-27.78,4.73E-12,1
7.99,-28.45,4.62E-12,1
8.74,-27.59,4.76E-12,1
8.88,-27.49,4.78E-12,1
8.70,-27.39,4.80E-12,1
8.96,-27.04,4.86E-12,1
8.55,-27.46,4.78E-12,1
8.35,-27.52,4.77E-12,1
8.67,-27.02,4.86E-12,1
