Impedance,Resistance,Reactance,HT
24.25,-89.34,1.47E-11,0
23.94,-88.88,1.48E-11,0
23.61,-88.68,1.48E-11,0
24.66,-86.32,1.52E-11,0
23.17,-88.11,1.49E-11,0
22.90,-87.77,1.49E-11,0
22.67,-87.49,1.49E-11,0
23.57,-85.18,1.53E-11,0
23.65,-85.17,1.53E-11,0
22.06,-86.66,1.50E-11,0
21.96,-86.42,1.51E-11,0
23.00,-85.14,1.53E-11,0
23.45,-84.63,1.53E-11,0
21.44,-85.52,1.52E-11,0
21.16,-85.22,1.52E-11,0
21.06,-84.93,1.52E-11,0
22.73,-83.59,1.55E-11,0
20.64,-84.29,1.53E-11,0
20.35,-83.93,1.54E-11,0
20.32,-83.68,1.54E-11,0
21.74,-82.13,1.57E-11,0
21.53,-81.88,1.57E-11,0
19.89,-82.57,1.55E-11,0
19.64,-82.30,1.56E-11,0
20.55,-81.54,1.57E-11,0
21.15,-81.11,1.58E-11,0
19.21,-81.43,1.57E-11,0
19.00,-81.09,1.57E-11,0
18.88,-80.84,1.58E-11,0
20.70,-80.15,1.59E-11,0
18.77,-80.19,1.58E-11,0
18.66,-79.92,1.59E-11,0
18.59,-79.71,1.59E-11,0
20.20,-79.16,1.60E-11,0
20.01,-78.86,1.60E-11,0
18.28,-78.87,1.60E-11,0
18.29,-78.72,1.60E-11,0
19.11,-78.34,1.61E-11,0
19.57,-77.99,1.61E-11,0
18.03,-77.91,1.61E-11,0
18.03,-77.74,1.61E-11,0
17.85,-77.45,1.62E-11,0
19.24,-77.14,1.62E-11,0
17.99,-77.07,1.62E-11,0
17.58,-76.79,1.63E-11,0
17.41,-76.51,1.63E-11,0
18.55,-76.04,1.64E-11,0
18.45,-75.85,1.64E-11,0
17.31,-75.83,1.64E-11,0
17.16,-75.57,1.64E-11,0
17.74,-75.46,1.64E-11,0
18.04,-75.30,1.65E-11,0
16.71,-74.84,1.65E-11,0
16.81,-74.67,1.66E-11,0
16.68,-74.51,1.66E-11,0
17.54,-74.55,1.65E-11,0
16.87,-74.18,1.66E-11,0
16.36,-73.83,1.67E-11,0
16.44,-73.75,1.67E-11,0
17.47,-74.08,1.66E-11,0
17.30,-73.93,1.66E-11,0
16.17,-73.26,1.67E-11,0
16.00,-73.04,1.68E-11,0
16.46,-73.15,1.67E-11,0
16.87,-73.24,1.67E-11,0
15.75,-72.57,1.68E-11,0
15.68,-72.41,1.68E-11,0
15.66,-72.31,1.68E-11,0
16.50,-72.69,1.67E-11,0
15.65,-72.02,1.69E-11,0
15.48,-71.84,1.69E-11,0
15.33,-71.66,1.69E-11,0
15.96,-72.00,1.68E-11,0
15.96,-71.86,1.68E-11,0
15.12,-71.13,1.70E-11,0
14.85,-70.95,1.70E-11,0
15.16,-71.04,1.70E-11,0
15.45,-71.13,1.69E-11,0
14.75,-70.44,1.71E-11,0
14.63,-70.26,1.71E-11,0
14.55,-70.07,1.71E-11,0
14.98,-70.42,1.70E-11,0
14.35,-69.69,1.72E-11,0
14.42,-69.57,1.72E-11,0
14.21,-69.38,1.72E-11,0
14.35,-69.51,1.72E-11,0
14.36,-69.51,1.71E-11,0
13.80,-68.83,1.73E-11,0
13.95,-68.79,1.73E-11,0
13.74,-68.77,1.73E-11,0
13.92,-69.01,1.72E-11,0
13.58,-68.34,1.73E-11,0
13.38,-68.19,1.73E-11,0
13.29,-68.17,1.73E-11,0
13.48,-68.72,1.72E-11,0
13.16,-68.13,1.73E-11,0
12.82,-67.79,1.74E-11,0
12.63,-67.66,1.74E-11,0
12.87,-68.20,1.72E-11,0
12.69,-68.03,1.73E-11,0
12.24,-67.27,1.74E-11,0
12.11,-67.11,1.75E-11,0
11.91,-66.99,1.75E-11,0
12.02,-67.20,1.74E-11,0
11.68,-66.61,1.75E-11,0
11.46,-66.46,1.75E-11,0
11.45,-66.29,1.76E-11,0
11.33,-66.30,1.76E-11,0
11.16,-65.97,1.76E-11,0
10.97,-65.65,1.77E-11,0
10.85,-65.42,1.77E-11,0
10.78,-65.54,1.77E-11,0
10.53,-65.34,1.77E-11,0
10.31,-64.76,1.79E-11,0
10.24,-64.58,1.79E-11,0
10.21,-64.51,1.79E-11,0
10.06,-64.68,1.78E-11,0
9.86,-63.94,1.80E-11,0
9.82,-63.88,1.80E-11,0
9.76,-63.69,1.80E-11,0
9.61,-63.83,1.80E-11,0
9.55,-63.46,1.81E-11,0
9.40,-63.06,1.82E-11,0
9.29,-62.83,1.82E-11,0
9.33,-63.17,1.81E-11,0
9.20,-62.94,1.81E-11,0
8.97,-62.28,1.83E-11,0
8.97,-62.09,1.83E-11,0
8.92,-61.89,1.84E-11,0
8.90,-62.15,1.83E-11,0
8.84,-61.56,1.84E-11,0
8.73,-61.35,1.85E-11,0
8.68,-61.18,1.85E-11,0
8.58,-61.37,1.84E-11,0
8.56,-61.01,1.85E-11,0
8.42,-60.55,1.87E-11,0
8.35,-60.36,1.87E-11,0
8.29,-60.56,1.86E-11,0
8.28,-60.41,1.86E-11,0
8.22,-59.86,1.88E-11,0
8.21,-59.69,1.88E-11,0
8.06,-59.51,1.89E-11,0
7.98,-59.69,1.88E-11,0
7.91,-59.20,1.89E-11,0
7.89,-59.05,1.89E-11,0
7.78,-58.87,1.90E-11,0
7.46,-58.75,1.90E-11,0
7.49,-58.59,1.90E-11,0
7.55,-58.40,1.91E-11,0
7.44,-58.21,1.91E-11,0
7.23,-58.03,1.92E-11,0
7.12,-57.93,1.92E-11,0
7.28,-57.77,1.92E-11,0
7.11,-57.57,1.93E-11,0
7.08,-57.44,1.93E-11,0
6.86,-57.41,1.93E-11,0
6.79,-57.02,1.94E-11,0
6.78,-56.91,1.94E-11,0
6.64,-56.73,1.94E-11,0
6.37,-56.43,1.95E-11,0
6.34,-56.32,1.95E-11,0
6.31,-56.20,1.96E-11,0
6.21,-56.01,1.96E-11,0
6.05,-55.91,1.96E-11,0
6.04,-55.71,1.97E-11,0
5.99,-55.45,1.97E-11,0
5.90,-55.32,1.98E-11,0
5.89,-55.16,1.98E-11,0
5.69,-55.03,1.98E-11,0
5.73,-54.81,1.99E-11,0
5.63,-54.63,1.99E-11,0
5.59,-54.46,2.00E-11,0
5.49,-54.23,2.00E-11,0
5.36,-54.04,2.01E-11,0
5.46,-53.94,2.01E-11,0
5.37,-53.76,2.02E-11,0
5.19,-53.55,2.02E-11,0
5.16,-53.40,2.02E-11,0
5.17,-53.22,2.03E-11,0
5.10,-53.03,2.03E-11,0
5.04,-52.85,2.04E-11,0
4.90,-52.56,2.05E-11,0
4.92,-52.47,2.05E-11,0
4.81,-52.25,2.06E-11,0
4.79,-52.09,2.06E-11,0
4.74,-51.99,2.06E-11,0
4.64,-51.77,2.07E-11,0
4.68,-51.53,2.08E-11,0
4.54,-51.32,2.08E-11,0
4.44,-50.92,2.10E-11,0
4.43,-50.84,2.10E-11,0
4.47,-50.75,2.10E-11,0
4.37,-50.54,2.11E-11,0
4.33,-50.36,2.11E-11,0
4.27,-50.19,2.12E-11,0
4.32,-50.00,2.12E-11,0
4.23,-49.77,2.13E-11,0
4.17,-49.57,2.14E-11,0
4.16,-49.39,2.14E-11,0
4.13,-49.20,2.15E-11,0
4.06,-48.99,2.16E-11,0
4.13,-48.85,2.16E-11,0
4.12,-48.67,2.17E-11,0
4.09,-48.47,2.17E-11,0
4.01,-48.28,2.18E-11,0
4.01,-48.09,2.19E-11,0
4.07,-47.93,2.19E-11,0
3.97,-47.73,2.20E-11,0
4.01,-47.55,2.20E-11,0
4.01,-47.40,2.21E-11,0
3.96,-47.29,2.21E-11,0
3.91,-47.12,2.22E-11,0
3.93,-46.88,2.23E-11,0
3.91,-46.74,2.23E-11,0
3.89,-46.57,2.24E-11,0
3.86,-46.42,2.24E-11,0
3.82,-46.35,2.24E-11,0
3.87,-46.20,2.25E-11,0
3.81,-45.98,2.26E-11,0
3.80,-45.82,2.26E-11,0
3.81,-45.69,2.27E-11,0
3.72,-45.55,2.27E-11,0
3.72,-45.41,2.28E-11,0
3.78,-45.26,2.28E-11,0
3.76,-45.09,2.29E-11,0
3.74,-44.94,2.29E-11,0
3.81,-44.84,2.30E-11,0
3.67,-44.70,2.30E-11,0
3.70,-44.54,2.31E-11,0
3.71,-44.35,2.32E-11,0
3.81,-44.24,2.32E-11,0
3.75,-44.07,2.33E-11,0
3.69,-43.90,2.33E-11,0
3.73,-43.78,2.34E-11,0
3.70,-43.64,2.34E-11,0
3.73,-43.50,2.35E-11,0
3.76,-43.38,2.35E-11,0
3.74,-43.23,2.36E-11,0
3.71,-43.03,2.37E-11,0
3.72,-42.90,2.37E-11,0
3.78,-42.81,2.37E-11,0
3.80,-42.65,2.38E-11,0
3.80,-42.50,2.39E-11,0
3.78,-42.38,2.39E-11,0
3.70,-42.19,2.40E-11,0
3.72,-42.05,2.41E-11,0
3.80,-41.93,2.41E-11,0
3.80,-41.81,2.42E-11,0
3.78,-41.65,2.42E-11,0
3.74,-41.50,2.43E-11,0
3.75,-41.39,2.43E-11,0
3.83,-41.28,2.44E-11,0
3.80,-41.16,2.44E-11,0
3.78,-41.05,2.45E-11,0
3.81,-40.92,2.45E-11,0
3.72,-40.71,2.46E-11,0
3.68,-40.58,2.47E-11,0
3.76,-40.55,2.47E-11,0
3.77,-40.42,2.47E-11,0
3.76,-40.30,2.48E-11,0
3.78,-40.19,2.48E-11,0
3.73,-40.04,2.49E-11,0
3.68,-39.91,2.49E-11,0
3.75,-39.81,2.50E-11,0
3.73,-39.68,2.50E-11,0
3.73,-39.54,2.51E-11,0
3.68,-39.37,2.52E-11,0
3.68,-39.25,2.52E-11,0
3.73,-39.14,2.53E-11,0
3.75,-39.03,2.53E-11,0
3.73,-38.89,2.54E-11,0
3.74,-38.76,2.55E-11,0
3.72,-38.60,2.56E-11,0
3.77,-38.48,2.56E-11,0
3.78,-38.37,2.57E-11,0
3.77,-38.25,2.57E-11,0
3.77,-38.12,2.58E-11,0
3.76,-37.93,2.59E-11,0
3.75,-37.78,2.60E-11,0
3.75,-37.68,2.60E-11,0
3.77,-37.67,2.60E-11,0
3.81,-37.56,2.60E-11,0
3.77,-37.46,2.61E-11,0
3.71,-37.22,2.62E-11,0
3.74,-37.13,2.63E-11,0
3.79,-37.13,2.63E-11,0
3.82,-37.03,2.63E-11,0
3.82,-36.93,2.63E-11,0
3.75,-36.83,2.64E-11,0
3.74,-36.67,2.65E-11,0
3.72,-36.56,2.65E-11,0
3.77,-36.52,2.65E-11,0
3.78,-36.40,2.66E-11,0
3.79,-36.29,2.67E-11,0
3.75,-36.05,2.68E-11,0
3.77,-35.91,2.69E-11,0
3.79,-35.89,2.69E-11,0
3.81,-35.82,2.69E-11,0
3.82,-35.70,2.70E-11,0
3.84,-35.58,2.70E-11,0
3.82,-35.39,2.72E-11,0
3.85,-35.26,2.72E-11,0
3.86,-35.24,2.72E-11,0
3.87,-35.10,2.73E-11,0
3.88,-34.99,2.74E-11,0
3.91,-34.86,2.75E-11,0
3.89,-34.65,2.76E-11,0
3.92,-34.52,2.77E-11,0
3.98,-34.49,2.77E-11,0
4.00,-34.39,2.77E-11,0
4.01,-34.27,2.78E-11,0
4.00,-34.01,2.80E-11,0
4.01,-33.90,2.81E-11,0
4.10,-33.91,2.80E-11,0
4.10,-33.80,2.81E-11,0
4.17,-33.69,2.82E-11,0
4.18,-33.57,2.82E-11,0
4.21,-33.36,2.84E-11,0
4.20,-33.25,2.85E-11,0
4.26,-33.26,2.84E-11,0
4.27,-33.17,2.85E-11,0
4.32,-33.07,2.85E-11,0
4.33,-32.98,2.86E-11,0
4.34,-32.75,2.88E-11,0
4.38,-32.68,2.88E-11,0
4.45,-32.73,2.87E-11,0
4.46,-32.64,2.88E-11,0
4.49,-32.58,2.88E-11,0
4.55,-32.41,2.89E-11,0
4.61,-32.32,2.90E-11,0
4.62,-32.35,2.89E-11,0
4.63,-32.30,2.90E-11,0
4.68,-32.22,2.90E-11,0
4.74,-32.16,2.90E-11,0
4.81,-31.99,2.92E-11,0
4.85,-31.92,2.92E-11,0
4.83,-31.96,2.91E-11,0
4.89,-31.91,2.92E-11,0
4.93,-31.85,2.92E-11,0
4.99,-31.72,2.93E-11,0
5.05,-31.61,2.94E-11,0
5.07,-31.63,2.93E-11,0
5.06,-31.66,2.93E-11,0
5.10,-31.61,2.93E-11,0
5.10,-31.57,2.93E-11,0
5.21,-31.43,2.94E-11,0
5.23,-31.40,2.94E-11,0
5.16,-31.47,2.93E-11,0
5.19,-31.44,2.93E-11,0
5.15,-31.40,2.93E-11,0
5.14,-31.36,2.93E-11,0
5.22,-31.19,2.95E-11,0
5.22,-31.15,2.95E-11,0
5.10,-31.25,2.94E-11,0
5.10,-31.21,2.94E-11,0
5.08,-31.17,2.94E-11,0
5.16,-30.94,2.96E-11,0
5.16,-30.95,2.95E-11,0
5.02,-31.03,2.95E-11,0
4.98,-30.99,2.95E-11,0
4.95,-30.94,2.95E-11,0
4.94,-30.88,2.95E-11,0
5.01,-30.76,2.96E-11,0
4.98,-30.70,2.96E-11,0
4.82,-30.70,2.96E-11,0
4.78,-30.63,2.97E-11,0
4.76,-30.56,2.97E-11,0
4.71,-30.50,2.97E-11,0
4.83,-30.44,2.98E-11,0
4.81,-30.37,2.98E-11,0
4.59,-30.26,2.99E-11,0
4.56,-30.19,2.99E-11,0
4.53,-30.12,3.00E-11,0
4.59,-29.93,3.01E-11,0
4.57,-29.86,3.02E-11,0
4.43,-29.83,3.02E-11,0
4.41,-29.74,3.03E-11,0
4.37,-29.64,3.03E-11,0
4.36,-29.55,3.04E-11,0
4.46,-29.49,3.04E-11,0
4.43,-29.40,3.05E-11,0
4.32,-29.23,3.07E-11,0
4.28,-29.14,3.07E-11,0
4.27,-29.03,3.08E-11,0
4.28,-28.95,3.09E-11,0
4.32,-28.89,3.09E-11,0
4.27,-28.78,3.10E-11,0
4.19,-28.66,3.11E-11,0
4.16,-28.58,3.12E-11,0
4.14,-28.49,3.12E-11,0
4.21,-28.47,3.12E-11,0
4.17,-28.40,3.13E-11,0
4.10,-28.24,3.14E-11,0
4.07,-28.16,3.15E-11,0
4.07,-28.08,3.16E-11,0
4.05,-27.99,3.16E-11,0
4.10,-27.91,3.17E-11,0
4.09,-27.85,3.17E-11,0
4.03,-27.76,3.18E-11,0
4.03,-27.68,3.19E-11,0
4.03,-27.60,3.20E-11,0
4.12,-27.41,3.22E-11,0
4.10,-27.42,3.21E-11,0
4.09,-27.34,3.22E-11,0
4.08,-27.26,3.22E-11,0
4.07,-27.18,3.23E-11,0
4.08,-27.11,3.24E-11,0
4.11,-27.00,3.25E-11,0
4.11,-26.95,3.25E-11,0
4.08,-26.88,3.26E-11,0
4.09,-26.80,3.27E-11,0
4.08,-26.73,3.27E-11,0
4.08,-26.66,3.28E-11,0
4.06,-26.62,3.28E-11,0
4.05,-26.56,3.28E-11,0
4.05,-26.46,3.29E-11,0
4.03,-26.41,3.30E-11,0
4.02,-26.34,3.30E-11,0
3.97,-26.33,3.30E-11,0
3.93,-26.27,3.31E-11,0
3.97,-26.12,3.32E-11,0
3.95,-26.05,3.33E-11,0
3.93,-25.98,3.33E-11,0
3.93,-25.91,3.34E-11,0
3.92,-25.82,3.35E-11,0
3.89,-25.76,3.36E-11,0
3.90,-25.70,3.36E-11,0
3.89,-25.62,3.37E-11,0
3.88,-25.56,3.37E-11,0
3.87,-25.47,3.38E-11,0
3.86,-25.39,3.39E-11,0
3.85,-25.33,3.40E-11,0
3.85,-25.26,3.40E-11,0
3.84,-25.20,3.41E-11,0
3.83,-25.14,3.41E-11,0
3.78,-25.07,3.42E-11,0
3.78,-25.00,3.43E-11,0
3.80,-24.94,3.43E-11,0
3.78,-24.89,3.44E-11,0
3.76,-24.82,3.44E-11,0
3.75,-24.75,3.45E-11,0
3.70,-24.69,3.46E-11,0
3.68,-24.61,3.46E-11,0
3.71,-24.55,3.47E-11,0
3.69,-24.48,3.48E-11,0
3.67,-24.40,3.49E-11,0
3.64,-24.28,3.50E-11,0
3.64,-24.20,3.51E-11,0
3.63,-24.15,3.51E-11,0
3.61,-24.10,3.52E-11,0
3.58,-24.02,3.53E-11,0
3.58,-23.94,3.54E-11,0
3.52,-23.85,3.55E-11,0
3.51,-23.76,3.56E-11,0
3.53,-23.68,3.57E-11,0
3.52,-23.57,3.58E-11,0
3.51,-23.48,3.59E-11,0
3.50,-23.40,3.60E-11,0
3.47,-23.28,3.62E-11,0
3.46,-23.19,3.63E-11,0
3.48,-23.13,3.63E-11,0
3.46,-23.04,3.65E-11,0
3.45,-22.95,3.66E-11,0
3.46,-22.79,3.68E-11,0
3.44,-22.73,3.69E-11,0
3.44,-22.70,3.69E-11,0
3.43,-22.62,3.70E-11,0
3.43,-22.54,3.71E-11,0
3.43,-22.46,3.72E-11,0
3.44,-22.32,3.74E-11,0
3.43,-22.25,3.75E-11,0
3.42,-22.23,3.75E-11,0
3.42,-22.17,3.76E-11,0
3.42,-22.10,3.77E-11,0
3.40,-22.02,3.78E-11,0
3.39,-21.89,3.79E-11,0
3.39,-21.82,3.80E-11,0
3.38,-21.79,3.81E-11,0
3.38,-21.73,3.81E-11,0
3.38,-21.67,3.82E-11,0
3.37,-21.54,3.84E-11,0
3.35,-21.47,3.85E-11,0
3.34,-21.46,3.85E-11,0
3.34,-21.40,3.86E-11,0
3.32,-21.33,3.87E-11,0
3.32,-21.26,3.88E-11,0
3.33,-21.11,3.90E-11,0
3.33,-21.05,3.91E-11,0
3.29,-21.05,3.91E-11,0
3.28,-20.98,3.92E-11,0
3.27,-20.92,3.93E-11,0
3.27,-20.82,3.94E-11,0
3.28,-20.73,3.96E-11,0
3.29,-20.68,3.96E-11,0
3.28,-20.63,3.97E-11,0
3.28,-20.56,3.98E-11,0
3.28,-20.49,3.99E-11,0
3.29,-20.35,4.01E-11,0
3.29,-20.28,4.02E-11,0
3.28,-20.27,4.02E-11,0
3.26,-20.19,4.04E-11,0
3.27,-20.12,4.05E-11,0
3.26,-20.05,4.06E-11,0
3.28,-19.93,4.08E-11,0
3.28,-19.86,4.09E-11,0
3.26,-19.83,4.09E-11,0
3.24,-19.76,4.10E-11,0
3.24,-19.69,4.12E-11,0
3.27,-19.55,4.14E-11,0
3.26,-19.48,4.15E-11,0
3.22,-19.45,4.16E-11,0
3.20,-19.38,4.17E-11,0
3.18,-19.29,4.19E-11,0
3.17,-19.22,4.20E-11,0
3.19,-19.09,4.22E-11,0
3.19,-19.01,4.24E-11,0
3.16,-18.98,4.24E-11,0
3.15,-18.90,4.26E-11,0
3.15,-18.82,4.27E-11,0
3.13,-18.75,4.28E-11,0
3.16,-18.63,4.31E-11,0
3.16,-18.56,4.32E-11,0
3.12,-18.54,4.32E-11,0
3.12,-18.46,4.34E-11,0
3.11,-18.39,4.35E-11,0
3.15,-18.26,4.38E-11,0
3.13,-18.18,4.40E-11,0
3.10,-18.17,4.39E-11,0
3.10,-18.11,4.41E-11,0
3.09,-18.03,4.42E-11,0
3.07,-17.97,4.43E-11,0
3.13,-17.87,4.45E-11,0
3.12,-17.80,4.47E-11,0
3.08,-17.77,4.47E-11,0
3.08,-17.70,4.49E-11,0
3.07,-17.62,4.50E-11,0
3.08,-17.54,4.52E-11,0
3.14,-17.43,4.55E-11,0
3.13,-17.36,4.56E-11,0
3.08,-17.33,4.57E-11,0
3.07,-17.26,4.58E-11,0
3.07,-17.23,4.59E-11,0
3.13,-17.08,4.62E-11,0
3.12,-17.02,4.63E-11,0
3.07,-16.99,4.64E-11,0
3.07,-16.93,4.65E-11,0
3.06,-16.87,4.67E-11,0
3.08,-16.81,4.68E-11,0
3.12,-16.69,4.71E-11,0
3.14,-16.63,4.72E-11,0
3.08,-16.61,4.73E-11,0
3.09,-16.54,4.74E-11,0
3.08,-16.49,4.75E-11,0
3.15,-16.40,4.77E-11,0
3.16,-16.34,4.79E-11,0
3.10,-16.31,4.80E-11,0
3.06,-16.26,4.81E-11,0
3.04,-16.20,4.82E-11,0
3.04,-16.14,4.83E-11,0
3.11,-16.05,4.86E-11,0
3.12,-16.00,4.87E-11,0
3.01,-15.95,4.88E-11,0
3.01,-15.90,4.89E-11,0
3.02,-15.84,4.91E-11,0
3.00,-15.77,4.93E-11,0
3.06,-15.69,4.95E-11,0
3.04,-15.62,4.97E-11,0
2.94,-15.56,4.98E-11,0
2.91,-15.50,5.00E-11,0
2.87,-15.43,5.02E-11,0
2.94,-15.33,5.04E-11,0
2.94,-15.26,5.07E-11,0
2.85,-15.21,5.08E-11,0
2.85,-15.13,5.10E-11,0
2.85,-15.05,5.12E-11,0
2.83,-14.98,5.15E-11,0
2.91,-14.91,5.17E-11,0
2.91,-14.83,5.19E-11,0
2.82,-14.74,5.22E-11,0
2.80,-14.67,5.24E-11,0
2.82,-14.58,5.27E-11,0
2.79,-14.50,5.29E-11,0
2.88,-14.42,5.32E-11,0
2.87,-14.35,5.34E-11,0
2.80,-14.27,5.37E-11,0
2.79,-14.20,5.39E-11,0
2.79,-14.12,5.42E-11,0
2.89,-14.03,5.45E-11,0
2.90,-13.96,5.47E-11,0
2.80,-13.88,5.50E-11,0
2.79,-13.80,5.53E-11,0
2.80,-13.72,5.55E-11,0
2.80,-13.63,5.59E-11,0
2.89,-13.61,5.59E-11,0
2.91,-13.53,5.62E-11,0
2.82,-13.42,5.66E-11,0
2.80,-13.34,5.69E-11,0
2.82,-13.27,5.72E-11,0
2.87,-13.21,5.74E-11,0
2.92,-13.14,5.76E-11,0
2.88,-13.06,5.80E-11,0
2.83,-12.96,5.84E-11,0
2.80,-12.89,5.86E-11,0
2.85,-12.82,5.89E-11,0
2.94,-12.81,5.89E-11,0
2.92,-12.73,5.93E-11,0
2.85,-12.60,5.98E-11,0
2.85,-12.52,6.02E-11,0
2.86,-12.46,6.04E-11,0
2.85,-12.39,6.07E-11,0
2.92,-12.38,6.07E-11,0
2.93,-12.32,6.10E-11,0
2.87,-12.19,6.16E-11,0
2.87,-12.12,6.19E-11,0
2.87,-12.04,6.23E-11,0
2.94,-12.04,6.22E-11,0
2.95,-11.97,6.25E-11,0
2.88,-11.84,6.32E-11,0
2.86,-11.78,6.35E-11,0
2.85,-11.71,6.38E-11,0
2.86,-11.64,6.41E-11,0
2.90,-11.63,6.42E-11,0
2.93,-11.57,6.44E-11,0
2.88,-11.43,6.52E-11,0
2.87,-11.36,6.55E-11,0
2.90,-11.30,6.58E-11,0
2.87,-11.24,6.62E-11,0
2.89,-11.24,6.61E-11,0
2.92,-11.17,6.65E-11,0
2.88,-11.03,6.73E-11,0
2.85,-10.97,6.76E-11,0
2.86,-10.90,6.80E-11,0
2.89,-10.87,6.81E-11,0
2.91,-10.80,6.85E-11,0
2.86,-10.69,6.92E-11,0
2.85,-10.61,6.96E-11,0
2.86,-10.54,7.00E-11,0
2.88,-10.47,7.05E-11,0
2.89,-10.47,7.04E-11,0
2.88,-10.40,7.09E-11,0
2.90,-10.24,7.19E-11,0
2.88,-10.17,7.23E-11,0
2.88,-10.09,7.29E-11,0
2.94,-10.01,7.34E-11,0
2.95,-9.97,7.37E-11,0
2.93,-9.89,7.42E-11,0
2.97,-9.77,7.50E-11,0
2.93,-9.69,7.56E-11,0
2.97,-9.60,7.62E-11,0
2.99,-9.59,7.63E-11,0
2.99,-9.51,7.68E-11,0
3.03,-9.38,7.79E-11,0
3.03,-9.30,7.85E-11,0
3.03,-9.24,7.90E-11,0
3.05,-9.15,7.97E-11,0
3.09,-9.14,7.98E-11,0
3.07,-9.07,8.03E-11,0
3.10,-8.94,8.14E-11,0
3.14,-8.86,8.21E-11,0
3.14,-8.80,8.26E-11,0
3.18,-8.77,8.28E-11,0
3.19,-8.71,8.33E-11,0
3.22,-8.60,8.43E-11,0
3.26,-8.54,8.48E-11,0
3.25,-8.46,8.56E-11,0
3.27,-8.41,8.60E-11,0
3.29,-8.40,8.61E-11,0
3.30,-8.34,8.66E-11,0
3.35,-8.23,8.78E-11,0
3.36,-8.16,8.84E-11,0
3.41,-8.10,8.90E-11,0
3.44,-8.04,8.97E-11,0
3.49,-8.02,8.98E-11,0
3.48,-7.97,9.04E-11,0
3.51,-7.86,9.15E-11,0
3.53,-7.81,9.21E-11,0
3.55,-7.75,9.27E-11,0
3.59,-7.74,9.28E-11,0
3.63,-7.68,9.34E-11,0
3.66,-7.58,9.46E-11,0
3.70,-7.52,9.53E-11,0
3.74,-7.46,9.60E-11,0
3.76,-7.40,9.66E-11,0
3.76,-7.37,9.70E-11,0
3.81,-7.33,9.75E-11,0
3.81,-7.25,9.85E-11,0
3.87,-7.20,9.90E-11,0
3.87,-7.16,9.96E-11,0
3.93,-7.11,1.00E-10,0
3.92,-7.11,1.00E-10,0
3.97,-7.05,1.01E-10,0
3.94,-6.99,1.02E-10,0
3.99,-6.94,1.02E-10,0
4.03,-6.90,1.03E-10,0
4.04,-6.92,1.03E-10,0
4.07,-6.89,1.03E-10,0
4.07,-6.81,1.04E-10,0
4.10,-6.78,1.05E-10,0
4.10,-6.75,1.05E-10,0
4.12,-6.72,1.05E-10,0
4.12,-6.75,1.05E-10,0
4.09,-6.72,1.05E-10,0
4.14,-6.63,1.07E-10,0
4.13,-6.61,1.07E-10,0
4.19,-6.58,1.07E-10,0
4.15,-6.61,1.07E-10,0
4.16,-6.58,1.07E-10,0
4.21,-6.53,1.08E-10,0
4.18,-6.52,1.08E-10,0
4.16,-6.50,1.08E-10,0
4.17,-6.49,1.08E-10,0
4.13,-6.51,1.08E-10,0
4.11,-6.49,1.08E-10,0
4.15,-6.43,1.09E-10,0
4.12,-6.41,1.09E-10,0
4.12,-6.39,1.10E-10,0
4.16,-6.35,1.10E-10,0
4.06,-6.37,1.10E-10,0
4.01,-6.35,1.10E-10,0
4.06,-6.28,1.11E-10,0
4.03,-6.25,1.12E-10,0
3.98,-6.22,1.12E-10,0
3.92,-6.21,1.12E-10,0
3.80,-6.17,1.13E-10,0
3.90,-6.12,1.14E-10,0
3.87,-6.07,1.15E-10,0
3.82,-6.01,1.16E-10,0
3.74,-6.00,1.16E-10,0
3.67,-5.96,1.17E-10,0
3.70,-5.88,1.18E-10,0
3.67,-5.83,1.19E-10,0
3.61,-5.79,1.20E-10,0
3.54,-5.74,1.21E-10,0
3.50,-5.68,1.22E-10,0
3.49,-5.61,1.23E-10,0
3.45,-5.55,1.24E-10,0
3.45,-5.49,1.26E-10,0
3.43,-5.42,1.27E-10,0
3.37,-5.34,1.29E-10,0
3.30,-5.27,1.31E-10,0
3.32,-5.20,1.33E-10,0
3.30,-5.14,1.34E-10,0
3.28,-5.06,1.36E-10,0
3.23,-5.01,1.37E-10,0
3.23,-4.93,1.39E-10,0
3.18,-4.84,1.42E-10,0
3.18,-4.76,1.44E-10,0
3.20,-4.68,1.47E-10,0
3.17,-4.60,1.49E-10,0
3.14,-4.52,1.52E-10,0
3.10,-4.44,1.54E-10,0
3.11,-4.36,1.57E-10,0
3.10,-4.26,1.60E-10,0
3.12,-4.18,1.64E-10,0
3.13,-4.08,1.67E-10,0
3.17,-3.98,1.72E-10,0
3.07,-3.88,1.75E-10,0
3.09,-3.81,1.79E-10,0
3.17,-3.72,1.83E-10,0
3.13,-3.66,1.86E-10,0
3.17,-3.56,1.91E-10,0
3.19,-3.47,1.96E-10,0
3.14,-3.39,2.00E-10,0
3.15,-3.32,2.04E-10,0
3.17,-3.25,2.09E-10,0
3.18,-3.17,2.14E-10,0
3.18,-3.10,2.19E-10,0
3.15,-3.00,2.25E-10,0
3.17,-2.94,2.30E-10,0
3.24,-2.86,2.36E-10,0
3.21,-2.80,2.41E-10,0
3.26,-2.72,2.48E-10,0
3.25,-2.66,2.54E-10,0
3.21,-2.59,2.60E-10,0
3.22,-2.52,2.67E-10,0
3.28,-2.45,2.75E-10,0
